restaurantName|reviewerId|rating|reviewDate,
STRAUSS Restaurant - Vineria & Bar|njaw880|5|2024-07-10,
STRAUSS Restaurant - Vineria & Bar|FarAway30566229781|5|2024-07-08,
STRAUSS Restaurant - Vineria & Bar|KrisiLasi|5|2024-06-07,
STRAUSS Restaurant - Vineria & Bar|chbusytraveller|4|2024-05-22,
STRAUSS Restaurant - Vineria & Bar|1968Daniel|5|2024-04-27,
STRAUSS Restaurant - Vineria & Bar|Trail64590099017|5|2024-04-27,
STRAUSS Restaurant - Vineria & Bar|judithbS6603QU|5|2024-04-27,
STRAUSS Restaurant - Vineria & Bar|Christianbreiter|5|2024-04-15,
STRAUSS Restaurant - Vineria & Bar|sacM1108IR|5|2024-03-11,
STRAUSS Restaurant - Vineria & Bar|IvanB4119|1|2024-02-24,
STRAUSS Restaurant - Vineria & Bar|Jet52980806561|1|2023-12-09,
STRAUSS Restaurant - Vineria & Bar|Vanguard49|2|2023-11-17,
STRAUSS Restaurant - Vineria & Bar|ManuSwiss1|5|2023-09-02,
STRAUSS Restaurant - Vineria & Bar|Wander16554162948|5|2023-05-01,
STRAUSS Restaurant - Vineria & Bar|Weissmueller|3|2023-01-22,
STRAUSS Restaurant - Vineria & Bar|Vanguard49|3|2022-08-12,
STRAUSS Restaurant - Vineria & Bar|diti87|4|2022-03-10,
STRAUSS Restaurant - Vineria & Bar|0601va|5|2022-02-16,
STRAUSS Restaurant - Vineria & Bar|ab7111|5|2021-10-16,
STRAUSS Restaurant - Vineria & Bar|huck0815|5|2021-07-11,
STRAUSS Restaurant - Vineria & Bar|cundpc|5|2020-09-07,
STRAUSS Restaurant - Vineria & Bar|Jochanan658|5|2020-08-22,
STRAUSS Restaurant - Vineria & Bar|Jochanan658|5|2020-05-21,
STRAUSS Restaurant - Vineria & Bar|user_tobi|5|2020-01-03,
STRAUSS Restaurant - Vineria & Bar|304maurizioa|3|2019-07-13,
STRAUSS Restaurant - Vineria & Bar|Jochanan658|5|2019-05-22,
STRAUSS Restaurant - Vineria & Bar|X1051AIdanielh|5|2019-05-06,
STRAUSS Restaurant - Vineria & Bar|Ratistella|5|2019-03-26,
STRAUSS Restaurant - Vineria & Bar|Animore3|4|2019-03-19,
STRAUSS Restaurant - Vineria & Bar|nnyb728|4|2019-02-17,
STRAUSS Restaurant - Vineria & Bar|Turicum1313|1|2019-02-10,
STRAUSS Restaurant - Vineria & Bar|Rachelbritos|5|2018-11-13,
STRAUSS Restaurant - Vineria & Bar|user_tobi|5|2018-10-11,
STRAUSS Restaurant - Vineria & Bar|JuAck|2|2018-08-28,
STRAUSS Restaurant - Vineria & Bar|336uelik|2|2018-08-08,
STRAUSS Restaurant - Vineria & Bar|x_hasler|2|2018-07-09,
STRAUSS Restaurant - Vineria & Bar|gandalfw77|4|2018-07-04,
STRAUSS Restaurant - Vineria & Bar|Admira8400|3|2018-06-19,
STRAUSS Restaurant - Vineria & Bar|Jochanan658|5|2018-05-22,
STRAUSS Restaurant - Vineria & Bar|Sunjoly|5|2018-04-25,
STRAUSS Restaurant - Vineria & Bar|LeunamGJD|4|2018-04-18,
STRAUSS Restaurant - Vineria & Bar|nic_scorpius|5|2018-04-09,
STRAUSS Restaurant - Vineria & Bar|dominics635|4|2018-04-01,
STRAUSS Restaurant - Vineria & Bar|AmaliaSara7|5|2018-03-17,
STRAUSS Restaurant - Vineria & Bar|kbbb7|5|2018-03-11,
STRAUSS Restaurant - Vineria & Bar|GabriellaS992|3|2018-02-02,
STRAUSS Restaurant - Vineria & Bar|WernerandM-C|1|2018-01-13,
STRAUSS Restaurant - Vineria & Bar|swissgolftraveller|3|2017-12-22,
STRAUSS Restaurant - Vineria & Bar|gourmella_ev|5|2017-12-17,
STRAUSS Restaurant - Vineria & Bar|Fibi83|3|2017-12-14,
STRAUSS Restaurant - Vineria & Bar|kiaora1973|3|2017-11-11,
STRAUSS Restaurant - Vineria & Bar|marisab2060|4|2017-11-06,
STRAUSS Restaurant - Vineria & Bar|Winfeh|2|2017-09-29,
STRAUSS Restaurant - Vineria & Bar|TurriR|4|2017-08-21,
STRAUSS Restaurant - Vineria & Bar|EgAlRa|4|2017-07-05,
STRAUSS Restaurant - Vineria & Bar|Kayt2538|5|2017-06-09,
STRAUSS Restaurant - Vineria & Bar|nic_scorpius|5|2017-04-30,
STRAUSS Restaurant - Vineria & Bar|Martin_P6219|4|2017-04-21,
STRAUSS Restaurant - Vineria & Bar|SuO_ZH|3|2017-04-08,
STRAUSS Restaurant - Vineria & Bar|675angelikag|5|2017-03-03,
STRAUSS Restaurant - Vineria & Bar|Druide78|4|2017-01-22,
STRAUSS Restaurant - Vineria & Bar|martinj244|2|2017-01-20,
STRAUSS Restaurant - Vineria & Bar|arlicht55|4|2017-01-01,
STRAUSS Restaurant - Vineria & Bar|Waterpolo1s|4|2016-11-26,
STRAUSS Restaurant - Vineria & Bar|336uelik|4|2016-11-15,
STRAUSS Restaurant - Vineria & Bar|unny23|5|2016-10-19,
STRAUSS Restaurant - Vineria & Bar|Grischa26|3|2016-08-23,
STRAUSS Restaurant - Vineria & Bar|Saemi1986|5|2016-07-07,
STRAUSS Restaurant - Vineria & Bar|BE_Bike_Trip|4|2016-05-31,
STRAUSS Restaurant - Vineria & Bar|mrgoagoa|5|2016-05-17,
STRAUSS Restaurant - Vineria & Bar|Mobembo|4|2016-05-16,
STRAUSS Restaurant - Vineria & Bar|Sanzinia|4|2016-05-11,
STRAUSS Restaurant - Vineria & Bar|235sandrab|1|2016-04-30,
STRAUSS Restaurant - Vineria & Bar|589asdfa|2|2016-04-20,
STRAUSS Restaurant - Vineria & Bar|Radvila|2|2016-04-15,
STRAUSS Restaurant - Vineria & Bar|angelabO1265MW|4|2016-04-07,
STRAUSS Restaurant - Vineria & Bar|WernerandM-C|3|2016-03-21,
STRAUSS Restaurant - Vineria & Bar|andreassS3626YT|3|2016-03-14,
STRAUSS Restaurant - Vineria & Bar|martinwinti1000|5|2016-03-05,
STRAUSS Restaurant - Vineria & Bar|Liwiusz|4|2016-02-11,
STRAUSS Restaurant - Vineria & Bar|Jackie8400|4|2016-01-23,
STRAUSS Restaurant - Vineria & Bar|gerschellenberg|3|2016-01-03,
STRAUSS Restaurant - Vineria & Bar|SabineI563|4|2015-12-21,
STRAUSS Restaurant - Vineria & Bar|global-swiss|4|2015-12-16,
STRAUSS Restaurant - Vineria & Bar|DanielS616|4|2015-12-15,
STRAUSS Restaurant - Vineria & Bar|cheeky-kea|4|2015-12-07,
STRAUSS Restaurant - Vineria & Bar|Admira8400|3|2015-11-15,
STRAUSS Restaurant - Vineria & Bar|mytrip_31|1|2015-11-14,
STRAUSS Restaurant - Vineria & Bar|bepa2|5|2015-10-28,
STRAUSS Restaurant - Vineria & Bar|swissstuff|4|2015-08-21,
STRAUSS Restaurant - Vineria & Bar|MZ-CH|5|2015-07-18,
STRAUSS Restaurant - Vineria & Bar|jasmine_winti|3|2015-07-08,
STRAUSS Restaurant - Vineria & Bar|swissstuff|4|2015-06-12,
STRAUSS Restaurant - Vineria & Bar|Salvatore2608|3|2015-03-28,
STRAUSS Restaurant - Vineria & Bar|RattAdvisor|3|2015-03-01,
STRAUSS Restaurant - Vineria & Bar|Le_petit_sommelier93|2|2015-02-05,
STRAUSS Restaurant - Vineria & Bar|xelman46|4|2015-01-07,
STRAUSS Restaurant - Vineria & Bar|831matthiase|3|2014-12-09,
STRAUSS Restaurant - Vineria & Bar|Inefraesi|4|2014-11-25,
STRAUSS Restaurant - Vineria & Bar|ElisaSydney|5|2014-11-24,
STRAUSS Restaurant - Vineria & Bar|sbethe|4|2014-11-10,
STRAUSS Restaurant - Vineria & Bar|Moswey_Hitsch|4|2014-09-16,
STRAUSS Restaurant - Vineria & Bar|bewersdorff|4|2014-08-13,
STRAUSS Restaurant - Vineria & Bar|322fritzw|5|2014-05-28,
STRAUSS Restaurant - Vineria & Bar|RetoG248|5|2014-04-29,
STRAUSS Restaurant - Vineria & Bar|GeriM489|4|2014-01-22,
STRAUSS Restaurant - Vineria & Bar|hilippS247|4|2013-11-30,
STRAUSS Restaurant - Vineria & Bar|Moswey_Hitsch|4|2013-08-27,
STRAUSS Restaurant - Vineria & Bar|MZ-CH|5|2013-05-06,
STRAUSS Restaurant - Vineria & Bar|tschaese|5|2012-12-19,
STRAUSS Restaurant - Vineria & Bar|jason7401|4|2011-08-26,
STRAUSS Restaurant - Vineria & Bar|ClaudiaB98|4|2011-08-09,
STRAUSS Restaurant - Vineria & Bar|stephdo999|4|2011-07-28,
STRAUSS Restaurant - Vineria & Bar|gisingen|5|2010-11-25,
STRAUSS Restaurant - Vineria & Bar|DanielaH1052|5|2008-04-29,
STRAUSS Restaurant - Vineria & Bar|Kven_1271|5|2017-06-14,
STRAUSS Restaurant - Vineria & Bar|holshollister|3|2016-05-28,
STRAUSS Restaurant - Vineria & Bar|Vancouverregular|5|2016-05-03,
STRAUSS Restaurant - Vineria & Bar|sgec1105|5|2016-01-09,
STRAUSS Restaurant - Vineria & Bar|Baerli50|4|2015-02-19,
STRAUSS Restaurant - Vineria & Bar|Rud0lfG|3|2014-12-03,
STRAUSS Restaurant - Vineria & Bar|_laparoto|4|2014-09-23,
STRAUSS Restaurant - Vineria & Bar|achel69inman|3|2013-11-23,
STRAUSS Restaurant - Vineria & Bar|NicoleI454|5|2013-10-03,
STRAUSS Restaurant - Vineria & Bar|TreeandDonkey|4|2013-04-25,
STRAUSS Restaurant - Vineria & Bar|drn01|5|2013-04-18,
STRAUSS Restaurant - Vineria & Bar|Goldi09|5|2012-05-28,
Ristorante - Pizzeria Cardinal|Wander16554162948|5|2023-05-03,
Ristorante - Pizzeria Cardinal|Meerrauschen|5|2020-06-07,
Ristorante - Pizzeria Cardinal|ab7111|5|2019-11-28,
Ristorante - Pizzeria Cardinal|807rolfh|5|2019-04-12,
Ristorante - Pizzeria Cardinal|melonapple5|5|2019-04-12,
Ristorante - Pizzeria Cardinal|Salvatore2608|4|2018-12-15,
Ristorante - Pizzeria Cardinal|tangimoana|2|2018-07-21,
Ristorante - Pizzeria Cardinal|plusminus22|3|2018-06-05,
Ristorante - Pizzeria Cardinal|andreabI3144WV|5|2018-04-13,
Ristorante - Pizzeria Cardinal|gerngutEsserIn|5|2018-02-02,
Ristorante - Pizzeria Cardinal|vuilleumier|5|2018-01-27,
Ristorante - Pizzeria Cardinal|vuilleumier|5|2017-11-06,
Ristorante - Pizzeria Cardinal|vuilleumier|5|2017-08-09,
Ristorante - Pizzeria Cardinal|amelliger|4|2017-06-10,
Ristorante - Pizzeria Cardinal|amelliger|4|2017-02-05,
Ristorante - Pizzeria Cardinal|Grischa26|5|2017-01-10,
Ristorante - Pizzeria Cardinal|TimoUnti|5|2016-11-04,
Ristorante - Pizzeria Cardinal|nutnik70|5|2016-08-04,
Ristorante - Pizzeria Cardinal|cmoeller2016|5|2016-08-02,
Ristorante - Pizzeria Cardinal|Alessiiiio|1|2016-05-08,
Ristorante - Pizzeria Cardinal|172martino|5|2016-03-15,
Ristorante - Pizzeria Cardinal|Sceadu74|4|2016-03-07,
Ristorante - Pizzeria Cardinal|melonapple5|5|2016-01-08,
Ristorante - Pizzeria Cardinal|Soledad6|5|2015-11-17,
Ristorante - Pizzeria Cardinal|pennellac|4|2015-08-12,
Ristorante - Pizzeria Cardinal|Radvila|4|2015-05-30,
Ristorante - Pizzeria Cardinal|517caesarw|5|2015-03-05,
Ristorante - Pizzeria Cardinal|RudolfJ_13|5|2014-10-07,
Ristorante - Pizzeria Cardinal|Mvvri|4|2014-08-03,
Ristorante - Pizzeria Cardinal|744lukask|3|2014-06-29,
Ristorante - Pizzeria Cardinal|947markusd|5|2013-12-17,
Ristorante - Pizzeria Cardinal|Andylop|4|2013-07-08,
Ristorante - Pizzeria Cardinal|Andylop|3|2013-01-27,
Ristorante - Pizzeria Cardinal|357erikw|5|2019-08-28,
Ristorante - Pizzeria Cardinal|sgec1105|4|2017-02-11,
Wintikanne|corisch|5|2021-07-16,
Wintikanne|Widmausl|5|2020-07-25,
Wintikanne|Travelaround2016|5|2020-06-20,
Wintikanne|World_Traveller_8633|4|2020-06-05,
Wintikanne|uwa64|4|2019-03-21,
Brasserie Reh|peterroetheli|1|2024-05-13,
Brasserie Reh|266marisah|5|2024-02-29,
Brasserie Reh|niimbu|4|2023-12-12,
Brasserie Reh|Sherpa52574996937|3|2023-12-05,
Brasserie Reh|Vespertilio|4|2022-12-02,
Brasserie Reh|Basti47|5|2022-03-28,
Brasserie Reh|845natashau|5|2022-02-26,
Brasserie Reh|MarkWinti|4|2022-02-21,
Brasserie Reh|E2426VQ|5|2022-01-31,
Brasserie Reh|GiorgioB286|5|2021-12-12,
Brasserie Reh|G5327VD|2|2021-12-05,
Brasserie Reh|Y4162OGannag|3|2021-10-02,
Brasserie Reh|matthipam|5|2021-05-24,
Brasserie Reh|snncrr|3|2021-05-10,
Brasserie Reh|Nisch7|5|2021-05-08,
Pulcinella|Wander16554162948|5|2023-08-10,
Pulcinella|zipperbysam|4|2019-10-05,
Pulcinella|Muuude|4|2019-09-08,
Pulcinella|323uh|2|2019-08-27,
Pulcinella|mezzle99|5|2019-05-01,
Pulcinella|871haraldf|4|2019-04-18,
Pulcinella|amelliger|3|2018-11-08,
Pulcinella|Vespertilio|4|2018-11-04,
Pulcinella|RolfKH|4|2018-10-20,
Pulcinella|michelegB8406VL|4|2018-08-21,
Pulcinella|ChrisS12768|3|2018-08-07,
Pulcinella|Marcheline111|5|2018-07-14,
Pulcinella|Muuude|5|2018-03-03,
Pulcinella|Muuude|5|2018-01-12,
Pulcinella|pumpeline|5|2018-01-10,
Pulcinella|EvaR272|5|2017-10-28,
Pulcinella|Muuude|5|2017-09-26,
Pulcinella|MarcH3223|5|2017-04-30,
Pulcinella|542rogerr|5|2017-04-01,
Pulcinella|486jeannineb|1|2017-02-19,
Pulcinella|Lynissea|5|2016-02-22,
Pulcinella|winterthur2015|5|2016-01-25,
Pulcinella|gebizzle|5|2015-11-11,
Pulcinella|LasVegas2323|4|2015-06-05,
Pulcinella|Soledad6|5|2015-04-09,
Pulcinella|yolandav770|1|2014-07-28,
Pulcinella|TastyHomer|5|2014-03-09,
Pulcinella|947markusd|5|2013-12-09,
Pulcinella|Sakkura|4|2013-10-08,
Pulcinella|441ursulak|5|2020-01-10,
Pulcinella|mmgk|5|2016-12-01,
Pulcinella|TimMarshall29|5|2015-09-20,
Pulcinella|Swapnil_Soni|4|2014-07-30,
Restaurant Technorama|WERMEI|4|2022-05-05,
Restaurant Technorama|ter_Meierhans|2|2019-06-11,
Restaurant Technorama|johndutl|3|2019-04-10,
Restaurant Technorama|574pradeepk|3|2018-11-16,
Bocciodromo|Vitudurum1892|5|2022-02-23,
Bocciodromo|Martin_P6219|5|2019-09-18,
Bocciodromo|Rosy-1994|4|2019-04-16,
Bocciodromo|Skarholt|5|2019-03-01,
Bocciodromo|ErnestoLibero|3|2018-12-09,
Bocciodromo|uwa64|5|2017-07-27,
Bocciodromo|Tikitom_Casper|5|2017-05-04,
Bocciodromo|758RJmarcop|1|2017-04-23,
Bocciodromo|D9259CPfrancescad|5|2016-06-05,
Bocciodromo|Cosmopolitan384661|5|2015-09-25,
Bocciodromo|CorneliaS898|4|2015-03-18,
Bocciodromo|Chantal_ZH70|5|2014-07-22,
Bocciodromo|MZ-CH|5|2013-04-21,
Bocciodromo|842MarkB|4|2014-09-16,
Bocciodromo|HerbertDi|4|2013-09-29,
Restaurant Liebenau|Sightseer745659|4|2018-03-27,
Restaurant Liebenau|Sightseer745659|5|2018-01-17,
dieci Pizza Kurier Winterthur|KreativerWinkler|5|2023-12-08,
dieci Pizza Kurier Winterthur|swissuese|4|2019-06-09,
dieci Pizza Kurier Winterthur|SatashaS|5|2016-10-10,
dieci Pizza Kurier Winterthur|_regional_saisonal_|5|2016-09-16,
dieci Pizza Kurier Winterthur|marinawinti|5|2016-03-28,
dieci Pizza Kurier Winterthur|Leinad079|2|2014-11-04,
dieci Pizza Kurier Winterthur|Mustardkitten|5|2014-09-07,
dieci Pizza Kurier Winterthur|_laparoto|4|2016-02-23,
Gerrys Bar|nfachNachschlagen|1|2023-02-11,
Gerrys Bar|BUW8400|5|2020-08-24,
Gerrys Bar|sandrawP9356TL|5|2020-06-17,
Gerrys Bar|Jochanan658|5|2019-11-17,
Gerrys Bar|SvenG2411|5|2019-09-16,
Gerrys Bar|mrgoagoa|4|2019-06-30,
Gerrys Bar|BBlattmer|5|2018-12-12,
Gerrys Bar|BBlattmer|5|2018-10-03,
Gerrys Bar|Jochanan658|5|2018-07-21,
Gerrys Bar|Jochanan658|5|2018-05-28,
Gerrys Bar|Tolla00|3|2018-01-04,
Gerrys Bar|andreasgregro|4|2020-02-24,
Pizzeria Pulcinella|anziskasB4968HQ|5|2023-08-08,
Pizzeria Pulcinella|not4alltheteainchina|3|2020-08-07,
Gasthaus Schlosshalde|HanspeterF938|4|2024-01-24,
Gasthaus Schlosshalde|MarkWinti|5|2022-11-27,
Gasthaus Schlosshalde|Vespertilio|5|2022-08-03,
Gasthaus Schlosshalde|Gochlinger|4|2022-01-31,
Gasthaus Schlosshalde|RolfKH|4|2021-12-29,
Gasthaus Schlosshalde|ghisi2|5|2020-08-06,
Gasthaus Schlosshalde|255np|5|2020-05-20,
Gasthaus Schlosshalde|Mala82|4|2019-11-02,
Gasthaus Schlosshalde|michaelnH874BQ|4|2019-07-23,
Gasthaus Schlosshalde|413ren_k|5|2019-05-24,
Gasthaus Schlosshalde|McFishby|5|2019-05-13,
Gasthaus Schlosshalde|uciag515|5|2019-04-27,
Gasthaus Schlosshalde|Chrigel2014|5|2019-01-12,
Gasthaus Schlosshalde|RenatoW_13|5|2018-02-17,
Gasthaus Schlosshalde|842MarkB|4|2017-11-06,
Gasthaus Schlosshalde|michaelsK9897NY|5|2017-09-17,
Gasthaus Schlosshalde|Trutt71|5|2016-11-13,
Gasthaus Schlosshalde|StrandCH|4|2016-07-04,
Gasthaus Schlosshalde|172martino|5|2016-05-17,
Gasthaus Schlosshalde|TomXY2015|5|2016-02-07,
Gasthaus Schlosshalde|NikB545|5|2015-12-20,
Gasthaus Schlosshalde|hrthfzj|4|2015-08-13,
Gasthaus Schlosshalde|777stefanu|5|2015-08-07,
Gasthaus Schlosshalde|swissy1983|4|2015-05-18,
Gasthaus Schlosshalde|konradm400|4|2015-03-02,
Gasthaus Schlosshalde|Trubels|2|2014-11-28,
Gasthaus Schlosshalde|mueller_gutstr|4|2014-07-09,
Gasthaus Schlosshalde|OliverA397|3|2013-07-27,
Gasthaus Schlosshalde|Oldsmobil|5|2013-07-26,
Gasthaus Schlosshalde|Sternkind|5|2013-07-25,
Gasthaus Schlosshalde|Bzw|3|2012-12-28,
Gasthaus Schlosshalde|Bzw|4|2012-11-09,
Gasthaus Schlosshalde|Staunender|4|2019-01-06,
Gasthaus Schlosshalde|SiuMui|5|2017-07-05,
Gasthaus Schlosshalde|E3892TYrebeccaa|5|2017-01-01,
Hi&da|Reinerpflanz|3|2023-08-16,
Hi&da|schtummi|5|2021-09-12,
Hi&da|BUW8400|5|2020-09-26,
Hi&da|MarinaCaeciliaK|3|2019-03-14,
Hi&da|puffinsandmuffins|5|2019-02-08,
Hi&da|georgf387|5|2019-01-16,
Hi&da|Mala82|4|2018-12-29,
Hi&da|Connector63332754631|5|2018-11-06,
Hi&da|F4683PHmartinw|5|2018-08-03,
Hi&da|Cabrio44|4|2018-06-13,
Hi&da|amelliger|5|2018-06-07,
Hi&da|Matteuzzo|5|2018-02-17,
Hi&da|jasmine_winti|5|2018-01-22,
Hi&da|321claudiak|4|2017-10-11,
Wein-Punkt|jorgejalvarez|1|2019-04-12,
Wein-Punkt|SarahS13288|4|2018-09-16,
Wein-Punkt|nadviser|5|2018-08-28,
grepery|551valed|5|2024-05-10,
grepery|Curious48377967959|5|2024-03-27,
grepery|bine-ich|5|2024-03-24,
grepery|SamirAsghar|5|2024-02-06,
grepery|xtercy|5|2024-01-27,
grepery|GrandTour59524074422|5|2024-01-26,
grepery|Explorer26345671935|5|2024-01-20,
grepery|Voyage39273733371|5|2024-01-20,
grepery|Safari12261771092|5|2024-01-15,
grepery|OnAir03453285349|5|2024-01-14,
grepery|Maps22160259853|5|2024-01-14,
grepery|sepH3049IZ|5|2024-01-05,
grepery|srshana|4|2024-01-02,
grepery|Camper29086361076|5|2023-12-29,
grepery|MikeCH8472|5|2023-08-16,
grepery|Wilddanny72|5|2022-01-04,
grepery|peterroetheli|5|2021-05-24,
grepery|RolandHitz|3|2020-03-14,
grepery|david-f-124267|5|2019-11-11,
grepery|jasim2016|5|2019-10-04,
grepery|annagT7445DV|5|2019-09-12,
grepery|MartinaM3823|5|2019-08-06,
grepery|Matthiasson|4|2019-07-22,
grepery|topolino7|4|2019-06-15,
grepery|StefanF2069|5|2019-06-06,
grepery|RebWas|5|2019-05-29,
grepery|stefanw374|5|2019-04-25,
grepery|Matthiasson|5|2019-02-22,
grepery|TravelNishi|2|2019-02-11,
grepery|Suri-from-Winterthur|4|2019-02-08,
grepery|dofexcellence|4|2018-12-29,
grepery|Matthiasson|5|2018-12-29,
grepery|Fibi83|4|2018-12-29,
grepery|500MB18|4|2018-12-23,
grepery|hinterland|5|2018-12-17,
grepery|Connector63332754631|5|2018-11-06,
grepery|U4229XMpatricka|2|2018-11-04,
grepery|614claudiof|5|2018-08-26,
grepery|TravelNishi|3|2018-07-25,
grepery|TheKringel|4|2018-02-24,
grepery|DC8352|4|2017-12-04,
grepery|Bassman0711|4|2017-11-11,
grepery|777stefanu|3|2017-11-11,
grepery|Romifers|4|2017-09-26,
grepery|alfredfeuz2017|5|2017-08-24,
grepery|chepassa|3|2017-08-21,
grepery|auraseif|5|2017-08-14,
grepery|berishil|3|2017-07-21,
grepery|sakas74|4|2017-06-03,
grepery|Verdant81|4|2017-02-24,
grepery|116mz|3|2017-02-20,
grepery|Mala82|4|2017-02-03,
grepery|Samba2007|4|2016-09-10,
grepery|kevinlV2780LC|5|2016-08-27,
grepery|FlyGripen|4|2016-06-08,
grepery|EarwenEarendil|4|2016-06-06,
grepery|952tizians|4|2016-06-05,
grepery|pumpeline|4|2016-04-09,
grepery|corinnegemperli|5|2016-04-02,
grepery|dodolauti|4|2016-02-09,
grepery|martinwinti1000|4|2016-02-07,
grepery|tanyagossweiler|3|2016-01-22,
grepery|kleingoku|1|2016-01-17,
grepery|schtummi|3|2015-12-08,
grepery|Mezler|5|2015-11-29,
grepery|Roebi71|5|2015-11-25,
grepery|Fishermansfriend2015|4|2015-10-03,
grepery|silkea2015|5|2015-09-19,
grepery|momuwi|4|2015-08-18,
grepery|Garon-bm|4|2015-06-11,
grepery|JenniAdams|5|2015-06-03,
grepery|Marvvelous|5|2015-05-09,
grepery|JuiceJus|5|2015-02-10,
grepery|865DanielC|4|2015-02-03,
grepery|karinli_binli|4|2015-02-02,
grepery|715melanief|4|2015-01-20,
grepery|comewithus2|4|2015-01-05,
grepery|NathaliePerucchi|5|2014-10-20,
grepery|Mila9091|5|2014-09-08,
grepery|Clem147|5|2014-09-07,
grepery|t0c|3|2014-09-05,
grepery|948d_sir_ep|4|2014-08-12,
grepery|svhubmann|5|2014-04-15,
grepery|Springfloh|5|2014-02-27,
grepery|Galago1962|5|2014-02-16,
grepery|MichelleH166|4|2013-06-26,
grepery|Meerrauschen|5|2012-11-07,
grepery|Satoriosaka|4|2012-10-15,
grepery|Radvila|1|2012-08-06,
grepery|EduardoM4559|5|2016-12-27,
grepery|JenniAdams|5|2016-09-07,
grepery|_laparoto|4|2016-04-21,
grepery|peterpM3050OC|5|2016-01-26,
grepery|Juna137|4|2016-01-23,
grepery|vkam2013|4|2016-01-21,
grepery|travelgrumpy|5|2016-01-13,
grepery|paigem689|5|2015-11-24,
grepery|bxx2|5|2015-01-08,
grepery|achellerabbit|5|2013-12-19,
grepery|stelladellasenna|4|2013-10-06,
grepery|NicoleI454|3|2013-10-03,
Nachbarsbox|Wander20477325790|5|2021-01-18,
Nachbarsbox|mimicious|5|2020-10-25,
Nachbarsbox|SarahS13288|5|2019-08-24,
Nachbarsbox|SarahS13288|5|2019-07-16,
Nachbarsbox|33evelynez|4|2019-07-02,
Nachbarsbox|MarioB3077|2|2019-03-15,
Nachbarsbox|michaelnH874BQ|4|2019-01-20,
Nachbarsbox|CellaZimmi|5|2018-09-12,
Nachbarsbox|ukyonline|5|2018-08-20,
Nachbarsbox|MelNat87|5|2018-01-27,
Grotto Maienried|terF4837|5|2024-05-25,
Grotto Maienried|JJ_Puudl|5|2020-08-23,
Grotto Maienried|hrfrei|4|2018-11-06,
Grotto Maienried|huck0815|5|2017-05-23,
Grotto Maienried|xelman46|5|2016-07-23,
Saffron Restaurant|andreassS3626YT|2|2021-04-24,
Saffron Restaurant|Radvila|1|2021-04-17,
Saffron Restaurant|ab7111|5|2020-06-26,
Saffron Restaurant|Wunderbeiz|4|2020-02-16,
Saffron Restaurant|monster1966|3|2020-02-08,
Saffron Restaurant|vinzenzboner|5|2019-04-12,
Saffron Restaurant|nca22|5|2019-01-29,
Saffron Restaurant|berrys555|5|2019-02-19,
China Restaurant Alin|mimicious|4|2020-10-25,
China Restaurant Alin|SchallUndRauch|4|2019-03-15,
Imbiss Aymez|kogimogi|2|2021-11-01,
Imbiss Aymez|Hermydiver|2|2018-06-23,
Taste Of Asia Nattana Thai Restaurant|TheEndy|5|2024-01-08,
Taste Of Asia Nattana Thai Restaurant|Trek10775007459|3|2023-12-08,
Taste Of Asia Nattana Thai Restaurant|Venture21315050314|1|2023-12-05,
Taste Of Asia Nattana Thai Restaurant|InfernoVipa|5|2023-07-28,
Taste Of Asia Nattana Thai Restaurant|amueller123|5|2023-07-08,
Taste Of Asia Nattana Thai Restaurant|sabi-i-h1978|4|2020-08-22,
Restaurant The Billabong|bitingfish|5|2024-02-06,
Restaurant The Billabong|Supeservice|5|2023-12-29,
Restaurant The Billabong|Bassman0711|4|2022-02-01,
Restaurant Zum Löwen|G5327VD|2|2022-07-03,
Restaurant Zum Löwen|schnei|5|2020-05-16,
Restaurant Zum Löwen|sandrow320|1|2019-06-29,
Restaurant Zum Löwen|Mala82|4|2019-06-22,
Restaurant Zum Löwen|karinli_binli|5|2019-05-25,
Restaurant Zum Löwen|schnei|5|2019-03-22,
Restaurant Zum Löwen|peggytime78|5|2018-12-19,
Restaurant Zum Löwen|SeverinU7|5|2018-11-11,
Restaurant Zum Löwen|Dolomit1234|3|2018-08-14,
Restaurant Zum Löwen|Art_ZH8000|2|2018-07-30,
Restaurant Zum Löwen|Zacky0711|4|2018-04-20,
Restaurant Zum Löwen|DeniseH3060|5|2018-03-18,
Restaurant Zum Löwen|Admira8400|3|2017-11-23,
Restaurant Zum Löwen|Erfolg12|5|2017-10-02,
Restaurant Zum Löwen|tempcons|5|2017-05-14,
Restaurant Zum Löwen|dithschellenberg|5|2017-03-29,
Restaurant Zum Löwen|mirop743|4|2016-11-19,
Restaurant Zum Löwen|Andriiin|5|2016-10-22,
Restaurant Zum Löwen|699andih|4|2016-08-02,
Restaurant Zum Löwen|uedin|4|2016-06-16,
Restaurant Zum Löwen|marinawinti|5|2016-04-05,
Restaurant Zum Löwen|454simonh|5|2015-12-15,
Restaurant Zum Löwen|456marcelr|5|2015-11-01,
Restaurant Zum Löwen|adrigo8472|4|2015-09-28,
Restaurant Zum Löwen|Cellino|5|2015-09-15,
Restaurant Zum Löwen|Galago1962|4|2015-09-03,
Restaurant Zum Löwen|517caesarw|4|2015-07-02,
Restaurant Zum Löwen|Zonkeydonkey|4|2015-06-11,
Restaurant Zum Löwen|KuBaWi|5|2015-05-20,
Restaurant Zum Löwen|364markusv|4|2014-11-14,
